STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LKA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.076636847651658,A,Triennial,Sri Lanka,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TJK,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.0,A,Triennial,Tajikistan,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TZA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.3586983386915,A,Triennial,Tanzania,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,THA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.30126583392546,A,Triennial,Thailand,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TGO,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.41003877200435,A,Triennial,Togo,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TUN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.6187011990336501,A,Triennial,Tunisia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TUR,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.808199781672257,A,Triennial,Türkiye,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UGA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,35.1003784131435,A,Triennial,Uganda,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARE,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,11.490987399190999,A,Triennial,United Arab Emirates,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,URY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.23343320917267,A,Triennial,Uruguay,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,VEN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.9790692200525397,A,Triennial,"Venezuela, RB",Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,VNM,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.49650694476680196,A,Triennial,Vietnam,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZMB,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.1143072032691,A,Triennial,Zambia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZWE,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,21.5955208426691,A,Triennial,Zimbabwe,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AFG,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.913816131730575,A,Triennial,Afghanistan,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ALB,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.37776202304095,A,Triennial,Albania,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.41616738334285,A,Triennial,Argentina,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARM,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,9.75530704396967,A,Triennial,Armenia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,21.2459588612049,A,Triennial,Bangladesh,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.0938375864279,A,Triennial,Benin,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BOL,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,7.119389784763561,A,Triennial,Bolivia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BWA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,24.3783067001658,A,Triennial,Botswana,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BRA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.836530575472979,A,Triennial,Brazil,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BFA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.0227985441853,A,Triennial,Burkina Faso,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KHM,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.65950868226784,A,Triennial,Cambodia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CMR,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.137829878081298,A,Triennial,Cameroon,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TCD,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,15.233409757356,A,Triennial,Chad,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHL,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.670814992361002,A,Triennial,Chile,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COL,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.737451173483,A,Triennial,Colombia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COD,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.096340592196302,A,Triennial,"Congo, Dem. Rep.",Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COG,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,6.23843906135376,A,Triennial,"Congo, Rep.",Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CIV,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,34.053173436655996,A,Triennial,Côte d’Ivoire,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DOM,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.8946795229306197,A,Triennial,Dominican Republic,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ECU,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.93697477676682,A,Triennial,Ecuador,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,EGY,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.79201627915592,A,Triennial,"Egypt, Arab Rep.",Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SLV,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.5496148033669197,A,Triennial,El Salvador,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ETH,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,0.31592890372717103,A,Triennial,Ethiopia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GAB,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,43.5779884387753,A,Triennial,Gabon,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GEO,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.20102161952124,A,Triennial,Georgia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GHA,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,38.9477818238621,A,Triennial,Ghana,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GTM,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,2.12640597952094,A,Triennial,Guatemala,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GIN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.780468730052,A,Triennial,Guinea,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HTI,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,13.5171893944838,A,Triennial,Haiti,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HND,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,6.19601256057744,A,Triennial,Honduras,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IND,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.9945430844747,A,Triennial,India,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.12391568092754,A,Triennial,Indonesia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.2966091190745,A,Triennial,"Iran, Islamic Rep.",Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRQ,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.21475557886726,A,Triennial,Iraq,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,JOR,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,1.06096842905169,A,Triennial,Jordan,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KEN,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,72.9316807234182,A,Triennial,Kenya,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KGZ,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,3.10687629500629,A,Triennial,Kyrgyz Republic,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LSO,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,27.6418432079782,A,Triennial,Lesotho,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LBR,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.843391887604902,A,Triennial,Liberia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MDG,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.0553027097542,A,Triennial,Madagascar,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MWI,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,20.3028316584637,A,Triennial,Malawi,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MYS,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,10.876333247391399,A,Triennial,Malaysia,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MDV,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.3007872254875,A,Triennial,Maldives,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MLI,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,24.3976485830717,A,Triennial,Mali,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MRT,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,4.01237795113623,A,Triennial,Mauritania,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MUS,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.62693714475588,A,Triennial,Mauritius,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MEX,WB_FINDEX_MOBILEACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,5.32327767320335,A,Triennial,Mexico,Mobile money account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
